City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
330,Stollberg,DE,50.7167,12.8,37.0,90,100,8.55,overcast clouds
331,Wichian Buri,TH,15.6578,101.106,81.82,68,0,4.43,clear sky
332,Baguanos,CU,20.7517,-76.0269,87.8,37,40,13.8,scattered clouds
333,Eyrarbakki,IS,63.863,-21.1481,41.0,87,90,1.14,overcast clouds
334,Longyearbyen,SJ,78.2186,15.6401,3.2,78,20,13.8,few clouds
335,Montepuez,MZ,-13.1256,38.9997,70.11,91,100,4.83,overcast clouds
336,Tilichiki,RU,60.4667,166.1,-17.68,87,98,12.75,overcast clouds
337,Kharp,RU,66.8014,65.8081,3.43,92,100,4.47,overcast clouds
338,Nishihara,JP,26.1842,127.7558,68.0,68,90,8.05,overcast clouds
339,Maldonado,UY,-34.6667,-54.9167,79.0,79,100,1.01,overcast clouds
340,Conde,BR,-7.2597,-34.9075,82.4,83,75,18.41,broken clouds
341,Yerbogachen,RU,61.2767,108.0108,-16.49,86,100,7.65,overcast clouds
342,Severo-Yeniseyskiy,RU,60.3725,93.0408,8.42,95,100,6.02,overcast clouds
343,Kantang,TH,7.4054,99.5156,74.88,93,90,4.36,overcast clouds
344,Gat,IL,31.61,34.7642,54.0,100,7,4.56,clear sky
345,Mao,ES,39.8885,4.2658,51.8,82,0,5.75,clear sky
346,Erzin,TR,36.9559,36.2,57.99,67,0,3.02,clear sky
347,Smithers,CA,54.7804,-127.1743,39.2,60,75,4.61,broken clouds
348,Gamba,GA,-2.65,10.0,79.93,87,100,6.4,moderate rain
349,Diego De Almagro,CL,-26.3667,-70.05,83.16,24,0,14.43,clear sky
350,Ahuimanu,US,21.4447,-157.8378,73.4,68,40,17.27,scattered clouds
351,Synya,RU,65.3718,58.0387,5.92,95,100,2.82,overcast clouds
352,Lavrentiya,RU,65.5833,-171.0,1.44,92,100,26.24,snow
353,Killybegs,IE,54.6333,-8.45,44.6,75,90,10.71,overcast clouds
354,Samana,DO,19.2056,-69.3369,87.8,70,20,4.61,few clouds
355,Turukhansk,RU,65.8167,87.9833,-0.49,90,96,16.49,overcast clouds
356,Okhotsk,RU,59.3833,143.3,-26.32,71,0,16.8,clear sky
357,Gornopravdinsk,RU,60.05,69.9,20.16,98,100,3.44,overcast clouds
358,Papara,BR,-3.9839,-38.7273,86.0,66,75,10.36,light rain
359,Ostrovnoy,RU,68.0531,39.5131,14.11,92,100,12.75,overcast clouds
360,Raudeberg,NO,61.9875,5.1352,33.01,92,76,16.44,light snow
361,Bolshaya Rechka,RU,51.9503,104.7355,-2.2,71,0,11.18,clear sky
362,Belyy Yar,RU,53.6039,91.3903,15.8,73,89,4.47,smoke
363,Ouallam,NE,14.3188,2.0866,86.47,13,0,9.24,clear sky
364,Mbalmayo,CM,3.5167,11.5,80.6,69,75,2.3,haze
365,Bull Savanna,JM,17.8868,-77.5902,77.79,68,38,5.28,scattered clouds
366,Casambalangan,PH,18.3765,122.1274,75.4,88,7,5.59,clear sky
367,Batesville,US,35.7698,-91.641,73.0,24,1,11.5,clear sky
368,Leningradskiy,RU,69.3833,178.4167,1.08,91,100,32.88,light snow
369,San Ignacio,BZ,17.1561,-89.0714,89.6,45,20,4.61,few clouds
370,Wellington,NZ,-41.2866,174.7756,61.0,63,2,14.97,clear sky
371,Panaba,MX,21.2833,-88.2667,82.24,60,83,12.5,broken clouds
372,Ketchikan,US,55.3422,-131.6461,39.2,93,90,3.44,light rain
373,Grand-Santi,GF,4.25,-54.3833,80.06,90,45,4.32,scattered clouds
374,Mezen,RU,65.8522,44.24,4.62,94,90,7.0,overcast clouds
375,Namatanai,PG,-3.6667,152.4333,78.35,81,75,2.24,broken clouds
376,Ambon,ID,-3.6954,128.1814,81.05,78,41,9.1,scattered clouds
377,Bonavista,CA,48.6499,-53.1147,35.01,80,99,12.66,overcast clouds
378,Buncrana,IE,55.1333,-7.45,44.6,70,90,10.36,overcast clouds
379,Shakawe,BW,-18.3667,21.85,70.5,61,63,1.99,broken clouds
380,Gudari,IN,19.35,83.7833,70.18,56,1,0.22,clear sky
381,Kieta,PG,-6.2167,155.6333,80.37,79,100,10.83,overcast clouds
382,Aberdeen,GB,57.1437,-2.0981,37.4,75,90,5.75,overcast clouds
383,Dom Pedrito,BR,-30.9828,-54.6731,69.93,95,100,5.06,moderate rain
384,Norman Wells,CA,65.282,-126.8329,-16.6,69,75,2.3,broken clouds
385,Tigzirt,DZ,36.8886,4.1198,54.48,82,85,3.4,overcast clouds
386,Antofagasta,CL,-23.65,-70.4,75.0,68,20,16.11,few clouds
387,Tupik,RU,54.4253,119.9327,-24.48,82,0,3.13,clear sky
388,Oussouye,SN,12.485,-16.5469,87.8,69,0,4.61,clear sky
389,Inuvik,CA,68.3499,-133.7218,-13.0,70,43,5.75,scattered clouds
390,Mbale,UG,1.0821,34.175,72.09,66,78,3.8,broken clouds
391,Maryborough,AU,-25.5333,152.7,64.11,88,0,4.41,clear sky
392,Yumen,CN,40.2833,97.2,32.77,81,100,8.32,overcast clouds
393,Sandpoint,US,48.2766,-116.5533,48.0,53,1,8.05,clear sky
394,Porbandar,IN,21.6422,69.6093,73.69,70,0,8.1,clear sky
395,Matay,EG,28.419,30.7792,55.24,55,0,8.79,clear sky
396,Sabang,ID,5.8933,95.3214,81.93,79,36,11.68,scattered clouds
397,Cajamarca,PE,-7.1638,-78.5003,68.0,52,75,5.75,moderate rain
398,Svetlaya,RU,46.5389,138.3297,29.61,94,6,7.18,clear sky
399,La Peca,PE,-5.6111,-78.435,74.95,77,99,2.06,light rain
400,Lorengau,PG,-2.0226,147.2712,81.43,81,100,9.95,overcast clouds
401,Atar,MR,20.5169,-13.0499,76.28,15,100,9.91,overcast clouds
402,Hernani,ES,43.2662,-1.9762,55.4,82,20,2.3,few clouds
403,Yenagoa,NG,4.9247,6.2642,79.81,83,36,5.44,scattered clouds
404,Rio Grande,BR,-32.035,-52.0986,75.2,94,75,9.22,light rain
405,Tomisato,JP,35.7316,140.3366,46.99,93,75,2.3,broken clouds
406,Emba,KZ,48.8264,58.1442,17.8,97,57,16.53,broken clouds
407,Brigantine,US,39.4101,-74.3646,50.0,34,20,19.57,few clouds
408,Vardo,NO,70.3705,31.1107,26.6,63,40,23.02,light snow
409,Umm Lajj,SA,25.0213,37.2685,65.59,47,0,14.72,clear sky
410,Laguna,US,38.421,-121.4238,61.0,58,1,6.91,clear sky
411,Asau,RO,46.4333,26.4,53.6,30,0,14.97,clear sky
412,Sorland,NO,67.667,12.6934,30.2,93,40,11.5,snow
413,San Quintin,MX,30.4833,-115.95,61.97,61,99,9.35,overcast clouds
414,Foki,RU,56.693,54.3499,23.67,95,63,13.76,snow
415,Alofi,NU,-19.0595,-169.9187,80.6,83,100,10.36,overcast clouds
416,Labuan,MY,5.2767,115.2417,77.0,88,20,7.23,few clouds
417,Puerto Madryn,AR,-42.7692,-65.0385,66.83,57,85,10.51,overcast clouds
418,Barra,BR,-11.0894,-43.1417,86.79,47,10,2.24,clear sky
419,Hobyo,SO,5.3505,48.5268,78.04,78,100,17.18,overcast clouds
420,Port-Gentil,GA,-0.7193,8.7815,82.4,89,40,6.91,moderate rain
421,Ciudad Del Maiz,MX,22.4,-99.6,78.01,30,0,5.01,clear sky
422,Buchanan,LR,5.8808,-10.0467,80.6,83,40,7.02,light rain
423,Katherine,AU,-14.4667,132.2667,77.0,78,0,5.75,clear sky
424,Abalak,RU,58.1286,68.5944,20.35,95,100,6.73,overcast clouds
425,Woodbury,US,42.3833,-96.0336,57.2,54,1,13.8,clear sky
426,Tiksi,RU,71.6872,128.8694,-23.39,99,97,5.23,overcast clouds
427,Shingu,JP,33.7333,135.9833,55.06,84,100,11.14,moderate rain
428,Clyde River,CA,70.4692,-68.5914,-18.4,76,20,10.36,few clouds
429,Vila Velha,BR,-20.3297,-40.2925,86.0,58,20,17.27,few clouds
430,Qandala,SO,11.472,49.8728,79.68,50,89,7.63,overcast clouds
431,Barcelos,PT,41.5388,-8.6151,57.99,94,40,3.44,scattered clouds
432,Mayumba,GA,-3.432,10.6554,80.71,86,100,6.4,light rain
433,Akhaldaba,GE,41.654,42.1516,39.2,87,0,6.91,clear sky
434,Chunoyar,RU,57.4467,97.3217,6.62,94,100,5.35,overcast clouds
435,Ust-Ilimsk,RU,58.0006,102.6619,-4.38,87,100,6.13,overcast clouds
436,Alghero,IT,40.5589,8.3181,50.0,87,0,2.3,clear sky
437,Hamilton,US,39.1834,-84.5333,52.0,35,1,16.11,clear sky
438,Manado,ID,1.487,124.8455,73.4,100,40,1.14,scattered clouds
439,Hualmay,PE,-11.0964,-77.6139,77.9,66,95,8.41,overcast clouds
440,Nha Trang,VN,12.25,109.1833,73.4,88,20,1.14,few clouds
441,Gimli,CA,50.6336,-96.9907,30.2,74,2,3.09,clear sky
442,Kalabo,ZM,-14.97,22.6814,67.44,85,74,4.79,broken clouds
443,Ciudad Bolivar,VE,8.1222,-63.5497,90.82,45,89,8.39,overcast clouds
444,Birobidzhan,RU,48.8,132.95,18.63,97,100,3.31,overcast clouds
445,Zaria,NG,11.1113,7.7227,79.16,16,0,11.27,clear sky
446,Panama City,PA,8.9936,-79.5197,93.2,51,20,12.66,few clouds
447,Kungurtug,RU,50.5994,97.5228,-2.36,82,0,2.8,clear sky
448,Kawalu,ID,-7.3817,108.2082,74.05,92,100,0.16,overcast clouds
449,Jodhpur,IN,26.2867,73.03,68.14,22,0,5.86,clear sky
450,Acari,PE,-15.4311,-74.6158,81.48,63,100,10.42,light rain
451,Wasilla,US,61.5814,-149.4394,14.0,85,1,0.49,clear sky
452,Mitsamiouli,KM,-11.3847,43.2844,82.67,79,100,16.37,light rain
453,Puerto Quijarro,BO,-17.7833,-57.7667,89.44,53,44,6.22,scattered clouds
454,Zemio,CF,5.0314,25.1361,75.22,27,0,1.52,clear sky
455,Shahpur,IN,16.7,76.8333,71.11,32,0,7.38,clear sky
456,Korla,CN,41.7597,86.1469,38.82,71,0,4.41,clear sky
457,Tessalit,ML,20.1986,1.0114,73.74,18,98,7.65,overcast clouds
458,Biak,ID,-0.9131,122.8766,76.06,75,100,3.76,overcast clouds
459,Port Macquarie,AU,-31.4333,152.9167,61.0,95,5,3.0,clear sky
460,Victoria Point,AU,-27.5833,153.3,63.0,95,0,4.59,clear sky
461,Kuznechnoye,RU,61.12,29.8686,21.99,79,66,1.99,broken clouds
462,Orsha,BY,54.5153,30.4053,26.87,91,92,7.74,snow
463,Sharjah,AE,25.3573,55.4033,78.8,49,0,1.14,clear sky
464,Cozumel,MX,20.5083,-86.9458,86.0,51,75,5.75,broken clouds
465,Chieti,IT,42.3609,14.138,42.8,81,0,3.44,clear sky
466,Pacific Grove,US,36.6177,-121.9166,59.0,58,1,6.91,clear sky
467,Mopipi,BW,-21.1833,24.8833,78.48,40,35,6.17,scattered clouds
468,Vestmanna,FO,62.1564,-7.1664,33.8,75,75,8.05,broken clouds
469,Maarianhamina,AX,60.0973,19.9348,24.8,74,0,1.14,clear sky
470,Tezu,IN,27.9167,96.1667,64.74,49,100,0.34,overcast clouds
471,Itoman,JP,26.1247,127.6694,68.0,77,75,10.36,broken clouds
472,Kampot,KH,10.6167,104.1833,80.6,78,20,12.66,few clouds
473,Tarauaca,BR,-8.1614,-70.7656,88.3,55,97,4.23,overcast clouds
474,Zhigansk,RU,66.7697,123.3711,-36.9,82,3,0.67,clear sky
475,Batemans Bay,AU,-35.7167,150.1833,62.01,74,0,1.01,clear sky
476,Gao,ML,16.6362,1.637,85.39,14,97,11.56,overcast clouds
477,Garmsar,IR,35.2182,52.3409,56.89,35,88,9.17,overcast clouds
478,Matadi,CD,-5.8167,13.45,78.76,95,100,3.33,light rain
479,Hambantota,LK,6.1241,81.1185,77.0,94,1,5.75,clear sky
480,Linxia,CN,35.6003,103.2064,35.74,64,92,3.74,overcast clouds
481,Palmer,US,42.1584,-72.3287,36.0,41,75,17.27,broken clouds
482,Muisne,EC,0.6,-80.0333,84.2,84,75,6.91,light rain
483,Buala,SB,-8.145,159.5921,77.34,83,100,5.55,overcast clouds
484,Masallatah,LY,32.6167,14.0,56.43,65,100,22.3,overcast clouds
485,Daru,PG,-9.0763,143.2092,77.2,84,98,12.77,overcast clouds
486,Bushehr,IR,28.9684,50.8385,68.0,73,75,10.87,broken clouds
487,Davila,PH,18.4726,120.5763,75.2,88,20,2.3,few clouds
488,Monticello,US,45.3055,-93.7941,44.6,45,1,7.72,clear sky
489,Havoysund,NO,70.9963,24.6622,26.6,86,75,10.36,light snow
490,Chibombo,ZM,-14.6569,28.0706,64.24,96,45,3.13,light rain
491,Esil,KZ,51.9556,66.4042,11.91,95,6,12.97,clear sky
492,Nuuk,GL,64.1835,-51.7216,37.4,70,75,14.97,broken clouds
493,Necochea,AR,-38.5473,-58.7368,73.0,79,29,8.99,scattered clouds
494,Denpasar,ID,-8.65,115.2167,75.2,94,40,5.75,moderate rain
495,Sarangani,PH,5.4033,125.4636,82.0,70,100,5.59,overcast clouds
496,Santa Marta,CO,11.2408,-74.199,86.0,64,5,18.77,clear sky
497,Baragua,CU,21.6967,-78.6328,85.91,47,59,12.33,broken clouds
498,Pangkalanbuun,ID,-2.6833,111.6167,73.42,96,100,2.21,overcast clouds
499,Panjab,AF,34.388,67.0233,17.38,84,0,3.4,clear sky
500,Najran,SA,17.4924,44.1277,73.4,21,0,1.95,clear sky
501,Berdigestyakh,RU,62.0989,126.6992,-33.32,82,65,5.88,broken clouds
502,Liling,CN,27.6667,113.5,51.8,100,75,2.24,mist
503,Kuito,AO,-12.3833,16.9333,60.55,90,94,3.4,light rain
504,Bahia Honda,CU,22.9036,-83.1592,74.79,70,81,11.01,broken clouds
505,Qaqortoq,GL,60.7167,-46.0333,50.0,32,75,39.12,broken clouds
506,Miri,MY,4.4148,114.0089,75.2,94,40,2.3,scattered clouds
507,Kirakira,SB,-10.4544,161.9205,79.5,86,100,11.3,light rain
508,Maryville,US,35.7565,-83.9705,66.0,31,20,4.61,few clouds
509,Vanino,RU,49.0869,140.2543,23.07,84,99,2.55,overcast clouds
510,Talaya,RU,61.3833,152.75,-31.32,81,100,0.36,overcast clouds
511,San Juan,AR,-31.5375,-68.5364,92.95,21,0,9.48,clear sky
512,Tubuala,PA,9.5167,-79.0333,90.0,43,40,6.91,scattered clouds
513,Yaan,NG,7.3833,8.5667,84.94,14,2,2.39,clear sky
514,Saint-Georges,GD,12.0564,-61.7485,84.2,70,40,21.85,scattered clouds
515,Majene,ID,-3.5403,118.9707,77.49,83,76,4.97,broken clouds
516,Sibolga,ID,1.7427,98.7792,76.71,79,0,3.91,clear sky
517,Poronaysk,RU,49.2167,143.1167,33.44,94,100,10.49,light snow
518,The Valley,AI,18.217,-63.0578,84.2,69,20,11.5,few clouds
519,Broken Hill,AU,-31.95,141.4333,59.0,44,61,10.36,broken clouds
520,Vao,NC,-22.6667,167.4833,76.87,80,97,14.58,overcast clouds
521,Salina,US,38.8403,-97.6114,72.0,21,1,16.11,clear sky
522,Nikki,BJ,9.9401,3.2108,83.84,14,55,3.87,broken clouds
523,Wanlaweyn,SO,2.6185,44.8938,76.41,78,85,13.69,overcast clouds
524,Coquimbo,CL,-29.9533,-71.3436,64.4,82,75,11.5,broken clouds
525,Eenhana,NA,-17.4667,16.3333,86.0,37,0,8.05,clear sky
526,Bellview,US,30.4616,-87.315,71.6,26,1,3.44,clear sky
527,Cusset,FR,46.13,3.4596,51.8,71,75,3.44,broken clouds
528,Molchanovo,RU,57.5817,83.7692,27.82,97,100,14.12,overcast clouds
529,Zorgo,BF,12.2489,-0.6158,83.28,15,17,4.14,few clouds
530,Jasper,US,37.2001,-94.3502,69.8,24,1,11.5,clear sky
531,Zabaykalsk,RU,49.6333,117.3167,-13.99,80,0,7.16,clear sky
532,Mazyr,BY,52.0495,29.2456,34.07,91,100,7.96,overcast clouds
533,Marawi,PH,7.9986,124.2928,72.0,92,5,7.0,clear sky
534,Floro,NO,61.5996,5.0328,32.0,86,90,9.22,light snow
535,Vanimo,PG,-2.6741,141.3028,77.27,83,100,5.99,light rain
536,Bilibino,RU,68.0546,166.4372,-11.11,87,100,4.29,overcast clouds
537,Victor Harbor,AU,-35.5667,138.6167,64.0,77,100,10.22,overcast clouds
538,Igarka,RU,67.4667,86.5833,-3.37,91,100,15.48,overcast clouds
539,Lazaro Cardenas,MX,17.9583,-102.2,81.82,56,2,9.57,clear sky
540,Egvekinot,RU,66.3167,-179.1667,-0.36,95,100,31.54,snow
541,Antibes,FR,43.5624,7.1278,53.6,87,40,5.75,scattered clouds
542,Aden,YE,12.7794,45.0367,77.5,78,0,12.62,clear sky
543,Makat,KZ,47.6469,53.3463,28.51,95,0,17.9,clear sky
544,Casino,AU,-28.8667,153.05,60.8,94,0,4.61,clear sky
545,Beringovskiy,RU,63.05,179.3167,-5.8,89,77,5.39,broken clouds
546,Nadadores,MX,27.05,-101.6,80.6,28,40,5.1,scattered clouds
547,Serebryansk,KZ,49.6925,83.2892,19.4,58,75,6.71,broken clouds
548,Maun,BW,-19.9833,23.4167,77.0,61,0,4.61,clear sky
549,Gokak,IN,16.1667,74.8333,72.88,25,11,4.36,few clouds
550,Beira,MZ,-19.8436,34.8389,80.01,89,20,6.91,few clouds
551,Lingyuan,CN,41.24,119.4011,34.81,73,100,12.46,overcast clouds
552,Pisco,PE,-13.7,-76.2167,80.01,78,40,12.66,scattered clouds
553,Serov,RU,59.6033,60.5787,9.57,96,48,3.91,scattered clouds
554,Dalby,AU,-27.1833,151.2667,57.2,94,0,3.44,clear sky
555,Sawtell,AU,-30.3833,153.1,66.2,72,0,12.66,clear sky
556,Saldanha,ZA,-33.0117,17.9442,64.4,68,0,9.22,clear sky
557,Dragor,DK,55.5946,12.6664,35.01,75,0,12.66,clear sky
558,Huinan,CN,42.6225,126.2614,34.29,85,85,7.45,overcast clouds
559,Moron,AR,-34.6534,-58.6198,87.01,53,79,5.99,broken clouds
560,Marsa Matruh,EG,31.3525,27.2453,55.4,71,0,6.91,clear sky
561,Baruun-Urt,MN,46.6806,113.2792,-6.09,90,22,6.58,few clouds
562,Nome,US,64.5011,-165.4064,1.4,78,90,39.12,snow
563,Rabo De Peixe,PT,37.8,-25.5833,59.0,72,20,19.57,few clouds
564,Yulara,AU,-25.2406,130.9889,82.4,24,10,10.36,clear sky
565,Nemuro,JP,43.3236,145.575,37.58,90,100,26.13,overcast clouds
566,Tombouctou,ML,20.0,-3.0,73.69,17,46,6.6,scattered clouds
567,Harnosand,SE,62.6323,17.9379,30.0,68,88,4.61,overcast clouds
568,Yarmouth,US,41.7057,-70.2286,42.01,45,90,9.22,overcast clouds
569,Iralaya,HN,15.0,-83.2333,84.2,74,40,9.22,scattered clouds
570,Campbell River,CA,50.0163,-125.2446,46.0,87,90,18.41,overcast clouds
571,Dauphin,CA,51.1494,-100.0502,28.4,100,90,2.3,fog
572,Koltubanovskiy,RU,52.9407,52.0269,32.18,96,100,18.07,light snow
573,Sechelt,CA,49.4664,-123.7694,50.0,81,100,3.0,overcast clouds
574,Bereda,ES,43.2686,-7.5406,52.0,88,100,4.0,overcast clouds
575,Imbituba,BR,-28.24,-48.6703,82.4,74,75,13.8,moderate rain
576,Winsum,NL,53.33,6.5208,39.0,87,79,10.96,broken clouds
577,Bhalki,IN,18.0333,77.2167,72.48,15,0,4.79,clear sky
578,Kez,RU,57.8979,53.7152,25.16,98,99,12.21,light snow
579,Petatlan,MX,17.5167,-101.2667,86.0,66,1,5.75,clear sky
580,Berlevag,NO,70.8578,29.0864,26.6,74,75,8.05,light snow
581,Kavaratti,IN,10.5669,72.642,82.99,54,0,1.5,clear sky
582,Chernyshevskiy,RU,63.0128,112.4714,-32.48,85,0,4.85,clear sky
583,Oktyabrskiy,RU,54.4815,53.471,31.78,98,100,17.36,light snow
584,Banjar,ID,-8.19,114.9675,75.2,94,40,5.75,heavy intensity rain
585,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,19.4,100,75,2.24,light snow
586,Lampa,CL,-33.2833,-70.9,95.0,31,0,12.66,clear sky
587,Severodvinsk,RU,64.5635,39.8302,-2.2,84,40,6.08,scattered clouds
588,Aksha,RU,50.2814,113.2867,-13.99,84,0,3.22,clear sky
589,Opuwo,NA,-18.0607,13.84,73.83,38,27,5.59,scattered clouds
590,Baikunthpur,IN,23.25,82.55,64.72,25,0,2.04,clear sky
591,Port Moresby,PG,-9.4431,147.1797,76.19,80,100,11.99,overcast clouds
592,Belmonte,BR,-15.8631,-38.8828,84.2,70,0,8.05,clear sky
593,Bonthe,SL,7.5264,-12.505,79.74,84,0,9.15,clear sky
594,Manavalakurichi,IN,8.1333,77.3,82.4,65,20,9.1,mist
595,Constitucion,CL,-35.3333,-72.4167,72.27,52,0,18.28,clear sky
596,Monrovia,LR,6.3005,-10.7969,80.6,83,40,6.8,scattered clouds
597,Vereshchagino,RU,58.0789,54.6557,23.54,98,96,9.37,light snow
598,Middle Island,US,40.8843,-72.9373,44.6,36,40,20.71,scattered clouds
599,Matara,LK,5.9485,80.5353,73.49,79,0,7.52,clear sky
600,Chenghai,CN,23.4632,116.768,59.0,100,61,4.43,mist
601,Iroquois Falls,CA,48.7669,-80.6831,8.6,56,20,13.8,few clouds
602,Khash,IR,28.2211,61.2158,57.25,37,0,2.84,clear sky
603,Wichita Falls,US,33.9137,-98.4934,75.2,35,1,13.8,clear sky
604,Mangai,CD,-4.05,19.5333,77.27,73,100,0.49,overcast clouds
605,Northam,GB,51.0333,-4.2167,44.01,84,97,7.0,overcast clouds
606,Sigli,ID,5.3848,95.9609,79.12,84,13,3.47,few clouds
607,Trairi,BR,-3.2778,-39.2689,82.38,72,78,12.28,moderate rain
608,Upington,ZA,-28.4478,21.2561,84.2,18,21,6.91,few clouds
609,Haverfordwest,GB,51.8017,-4.9691,43.0,83,100,5.01,overcast clouds
610,Teguise,ES,29.0605,-13.564,66.2,63,20,8.05,few clouds
611,Amahai,ID,-3.3333,128.9167,77.83,74,79,4.59,broken clouds
612,Gravdal,NO,68.1214,13.5031,28.4,80,90,12.66,light snow
613,Ilebo,CD,-4.3167,20.5833,77.59,75,96,0.43,light rain
614,Gold Coast,AU,-28.0,153.4333,64.0,88,0,4.32,clear sky
615,Westport,US,41.1415,-73.3579,42.01,44,55,8.99,broken clouds
616,Durango,MX,24.8333,-104.8333,79.81,15,48,7.63,scattered clouds
617,Sinnamary,GF,5.3833,-52.95,80.08,80,5,13.38,clear sky
618,Nara,JP,34.6851,135.8049,52.0,80,100,9.6,moderate rain
619,Tazmalt,DZ,36.3868,4.3989,55.08,73,100,3.94,overcast clouds
620,San Fernando,PH,15.0286,120.6898,77.0,78,75,2.3,broken clouds
621,Saint-Leu,RE,-21.15,55.2833,78.8,78,90,5.75,overcast clouds
622,Orlik,RU,52.5178,99.825,-9.65,77,0,2.77,clear sky
623,Macamic,CA,48.7502,-78.9996,6.8,47,20,13.8,few clouds
624,Bandarbeyla,SO,9.4942,50.8122,76.24,79,100,11.99,overcast clouds
625,Itapetinga,BR,-15.2489,-40.2478,83.14,54,56,4.0,broken clouds
626,Evensk,RU,61.95,159.2333,-24.0,74,100,7.56,overcast clouds
627,Watertown,US,42.3709,-71.1828,39.2,44,75,23.02,broken clouds
628,Banda Aceh,ID,5.5577,95.3222,79.56,81,9,6.89,clear sky
629,Nago,JP,26.5881,127.9761,68.0,88,90,8.05,overcast clouds
630,Skibbereen,IE,51.55,-9.2667,37.4,87,75,6.91,broken clouds
631,Iracoubo,GF,5.4802,-53.2011,79.68,81,15,13.89,few clouds
632,Moroni,KM,-11.7022,43.2551,81.57,76,70,16.37,broken clouds
633,Thomaston,US,32.8882,-84.3266,72.0,26,1,10.36,clear sky
634,Port-Cartier,CA,50.0334,-66.8654,19.99,45,90,17.27,snow
635,Mirnyy,RU,62.5353,113.9611,-28.86,84,0,6.69,clear sky
636,Akyab,MM,20.15,92.9,70.47,86,0,3.67,clear sky
637,Qasigiannguit,GL,68.8193,-51.1922,26.6,68,40,9.22,scattered clouds
638,Weligama,LK,5.9667,80.4167,73.72,78,0,6.51,clear sky
639,Taksimo,RU,56.3444,114.8794,-26.97,70,0,2.51,clear sky
640,Oktyabrskoye,RU,43.0645,44.7417,32.0,74,0,6.71,clear sky
641,Harlow,GB,51.7766,0.1116,39.99,93,90,6.91,overcast clouds
642,Artigas,UY,-30.4,-56.4667,76.15,78,100,6.38,overcast clouds
643,Te Anau,NZ,-45.4167,167.7167,48.33,89,100,1.03,overcast clouds
644,Guymon,US,36.6828,-101.4816,66.2,22,1,16.11,clear sky
645,Butajira,ET,8.1167,38.3667,62.92,36,59,9.55,broken clouds
646,Roma,US,43.2128,-75.4557,28.99,46,1,19.57,clear sky
647,Camacupa,AO,-12.0167,17.4833,63.82,91,100,3.49,overcast clouds
648,Mantua,IT,45.1667,10.7833,52.0,77,27,1.99,scattered clouds
649,Khandbari,NP,27.3747,87.2039,54.61,39,0,3.71,clear sky
650,Nkan,GA,0.3833,9.7833,82.4,83,40,8.05,scattered clouds
651,Pouembout,NC,-21.1333,164.9,75.6,86,100,4.7,overcast clouds
652,Qui Nhon,VN,13.7667,109.2333,73.45,90,42,3.78,scattered clouds
653,San Joaquin,US,37.9333,-121.3011,61.0,51,1,5.75,clear sky
654,Huron,US,41.1501,-82.5499,28.99,71,100,8.99,overcast clouds
655,Remedios,CU,22.4947,-79.5458,78.8,69,75,11.5,broken clouds
656,Manger,NO,60.6414,5.0414,34.0,1,0,17.0,clear sky
657,Cascais,PT,38.6979,-9.4215,55.0,94,40,4.61,scattered clouds
658,Kefamenanu,ID,-9.4467,124.4781,70.45,92,54,0.96,broken clouds
659,Ellon,GB,57.3641,-2.0731,37.4,75,90,5.75,overcast clouds
660,Rio Gallegos,AR,-51.6226,-69.2181,68.0,24,0,12.66,clear sky
661,Ca Mau,VN,9.1769,105.15,73.36,90,0,6.44,clear sky
662,La Joya,MX,18.6667,-99.4667,86.0,26,75,2.3,broken clouds
