City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
281,Lagoa,PT,2021-03-01 23:03:38,39.05,-27.9833,56.46,67,88,14.54
282,Dondo,MZ,2021-03-01 23:03:38,-19.6094,34.7431,70.34,96,52,9.6
283,Prieska,ZA,2021-03-01 23:03:38,-29.6641,22.7474,74.97,38,1,5.84
284,Ostrovnoy,RU,2021-03-01 23:03:38,68.0531,39.5131,25.0,92,98,17.11
285,Norman Wells,CA,2021-03-01 23:03:39,65.282,-126.8329,-14.8,64,75,10.36
286,Boende,CD,2021-03-01 23:03:39,-0.2167,20.8667,79.74,50,53,1.79
287,Gvardeysk,RU,2021-03-01 23:03:39,54.6477,21.0651,37.4,93,90,15.66
288,Lasa,IT,2021-03-01 23:03:40,46.6166,10.7002,41.0,69,0,5.75
289,Luebo,CD,2021-03-01 23:03:40,-5.35,21.4167,72.32,89,100,3.22
290,Kuching,MY,2021-03-01 23:03:40,1.55,110.3333,77.0,100,40,1.14
291,Zhigansk,RU,2021-03-01 23:03:41,66.7697,123.3711,-27.06,95,94,3.91
292,Abonnema,NG,2021-03-01 23:02:13,4.7084,6.7931,82.4,89,40,3.44
293,Lisakovsk,KZ,2021-03-01 23:03:41,52.5369,62.4936,2.73,94,76,5.01
294,Kibala,TD,2021-03-01 23:03:41,9.1104,18.3463,80.6,32,0,5.3
295,Grindavik,IS,2021-03-01 23:00:17,63.8424,-22.4338,37.4,81,90,6.91
296,Paamiut,GL,2021-03-01 23:03:42,61.994,-49.6678,14.76,76,0,7.56
297,Fort William,GB,2021-03-01 23:03:42,56.8165,-5.1121,42.01,91,11,1.01
298,Caravelas,BR,2021-03-01 23:03:42,-17.7125,-39.2481,75.78,86,22,7.0
299,Artigas,UY,2021-03-01 23:03:42,-30.4,-56.4667,80.28,59,7,13.31
300,Kaeo,NZ,2021-03-01 23:03:43,-35.1,173.7833,79.0,68,2,7.0
301,Xam Nua,LA,2021-03-01 23:03:43,20.4197,104.0439,63.54,90,65,2.62
302,Esfarayen,IR,2021-03-01 23:03:43,37.0765,57.5101,39.2,70,0,4.61
303,Biltine,TD,2021-03-01 23:03:44,14.5333,20.9167,74.34,17,37,20.54
304,Ormara,PK,2021-03-01 23:03:44,25.2088,64.6357,71.15,45,0,4.65
305,Gat,IL,2021-03-01 23:03:44,31.61,34.7642,54.0,100,2,6.55
306,Moyale,KE,2021-03-01 23:02:15,3.5167,39.0584,73.81,31,0,10.22
307,Lavrentiya,RU,2021-03-01 23:03:45,65.5833,-171.0,-15.09,85,100,15.43
308,Maldonado,UY,2021-03-01 23:03:45,-34.6667,-54.9167,73.0,94,40,10.36
309,Baykit,RU,2021-03-01 23:03:45,61.67,96.37,-32.39,96,34,2.21
310,Port Lincoln,AU,2021-03-01 23:03:46,-34.7333,135.8667,61.11,72,100,21.79
311,Cuamba,MZ,2021-03-01 23:03:46,-14.8031,36.5372,66.87,95,100,5.35
312,Tuatapere,NZ,2021-03-01 23:03:46,-46.1333,167.6833,71.01,80,72,1.99
313,Sechura,PE,2021-03-01 23:02:22,-5.5569,-80.8222,78.96,63,18,15.14
314,Manavalakurichi,IN,2021-03-01 23:03:46,8.1333,77.3,80.6,83,20,5.39
315,Rocha,UY,2021-03-01 23:03:47,-34.4833,-54.3333,68.95,92,93,8.28
316,Nanning,CN,2021-03-01 23:03:47,22.8167,108.3167,57.2,72,0,8.95
317,Sao Joao Da Barra,BR,2021-03-01 23:02:55,-21.6403,-41.0511,76.44,86,82,10.92
318,Buraydah,SA,2021-03-01 23:03:48,26.326,43.975,57.2,72,0,8.05
319,Conakry,GN,2021-03-01 23:03:48,9.538,-13.6773,82.4,69,71,6.91
320,Hovd,MN,2021-03-01 23:03:48,48.0056,91.6419,19.94,78,99,9.62
321,Kholuy,RU,2021-03-01 23:03:49,56.575,41.8692,34.74,94,100,13.73
322,Fare,PF,2021-03-01 23:03:49,-16.7,-151.0167,83.28,68,93,4.97
323,Naze,JP,2021-03-01 23:03:49,28.3667,129.4833,64.4,88,75,12.66
324,Atar,MR,2021-03-01 23:02:16,20.5169,-13.0499,65.19,28,0,11.16
325,Rafai,CF,2021-03-01 23:03:49,4.95,23.9167,73.22,22,0,4.5
326,Kingaroy,AU,2021-03-01 23:01:15,-26.5333,151.8333,84.0,83,42,1.14
327,Sangar,RU,2021-03-01 23:03:50,63.9242,127.4739,-27.08,85,100,3.58
328,Eureka,US,2021-03-01 23:03:00,40.8021,-124.1637,54.0,72,11,5.99
329,Yakeshi,CN,2021-03-01 23:03:50,49.2833,120.7333,-15.43,88,71,3.18
330,Gamba,GA,2021-03-01 23:03:50,-2.65,10.0,78.93,88,100,6.82
331,Faanui,PF,2021-03-01 23:03:51,-16.4833,-151.75,83.12,68,100,4.21
332,Charlestown,AU,2021-03-01 23:03:51,-32.95,151.6667,75.99,69,40,10.36
333,Sao Desiderio,BR,2021-03-01 23:03:51,-12.3633,-44.9733,71.2,89,94,3.76
334,Turan,VN,2021-03-01 23:02:49,16.0678,108.2208,77.0,94,75,4.61
335,Vestmannaeyjar,IS,2021-03-01 23:03:52,63.4427,-20.2734,40.86,73,100,13.85
336,Aripuana,BR,2021-03-01 23:03:52,-9.1667,-60.6333,73.71,97,77,1.81
337,Pyay,MM,2021-03-01 23:03:52,18.8167,95.2167,65.08,55,6,0.89
338,Shimoda,JP,2021-03-01 23:03:53,34.6667,138.95,55.0,89,64,1.01
339,Chaoyang,CN,2021-03-01 23:03:53,41.5703,120.4586,14.9,56,3,0.98
340,Kendari,ID,2021-03-01 23:02:36,-3.945,122.4989,76.17,87,100,2.62
341,Shaoguan,CN,2021-03-01 23:03:53,24.8,113.5833,51.49,75,54,3.51
342,Bagotville,AU,2021-03-01 23:03:54,-28.9833,153.4167,77.0,83,1,3.44
343,Tanggu,CN,2021-03-01 23:03:54,39.0211,117.6469,30.2,86,75,4.47
344,Plaeng Yao,TH,2021-03-01 23:03:55,13.5847,101.284,84.99,74,86,3.13
345,Sao Gabriel,BR,2021-03-01 23:02:16,-30.3364,-54.32,77.11,72,60,12.26
346,Lata,PT,2021-03-01 23:03:55,40.1629,-8.3327,57.0,85,81,1.83
347,Beatrice,US,2021-03-01 23:03:55,40.2681,-96.747,46.99,49,1,5.64
348,Yulara,AU,2021-03-01 23:03:56,-25.2406,130.9889,75.2,31,0,6.91
349,Boa Vista,BR,2021-03-01 23:03:56,2.8197,-60.6733,84.2,54,90,12.66
350,Corowa,AU,2021-03-01 23:03:56,-36.0333,146.3833,59.0,47,0,5.01
351,Oranjemund,NA,2021-03-01 23:03:57,-28.55,16.4333,66.34,78,0,2.91
352,Haines Junction,CA,2021-03-01 23:03:57,60.7522,-137.5108,32.0,55,100,11.5
353,Weiser,US,2021-03-01 23:02:43,44.251,-116.9693,48.2,43,1,11.5
354,Arlit,NE,2021-03-01 23:03:58,18.7369,7.3853,78.19,17,98,4.72
355,Vrangel,RU,2021-03-01 23:03:58,42.7297,133.0839,15.19,73,100,14.85
356,Beringovskiy,RU,2021-03-01 23:03:58,63.05,179.3167,-7.74,87,100,26.24
357,Outram,MY,2021-03-01 23:03:59,1.2829,103.8379,77.0,88,75,9.22
358,Talaya,RU,2021-03-01 23:03:59,61.3833,152.75,-23.53,81,100,2.3
359,Scordia,IT,2021-03-01 23:03:59,37.2981,14.8408,57.2,82,40,2.3
360,Bilma,NE,2021-03-01 23:04:00,18.6853,12.9164,70.05,20,24,6.2
361,Oistins,BB,2021-03-01 23:04:00,13.0667,-59.5333,77.0,61,40,14.97
362,Kupang,ID,2021-03-01 23:04:00,-10.1667,123.5833,75.2,100,90,2.3
363,Broome,US,2021-03-01 22:59:29,42.2506,-75.833,30.99,86,90,16.11
364,Olhao,PT,2021-03-01 23:04:01,37.0286,-7.8411,57.2,82,20,9.22
365,Alofi,NU,2021-03-01 23:04:01,-19.0595,-169.9187,86.0,70,75,8.05
366,Palmer,US,2021-03-01 23:04:02,42.1584,-72.3287,35.6,51,75,19.57
367,Mitsamiouli,KM,2021-03-01 23:04:02,-11.3847,43.2844,82.33,79,79,6.93
368,Stornoway,GB,2021-03-01 23:04:02,58.2093,-6.3865,33.8,93,8,2.3
369,Binzhou,CN,2021-03-01 23:04:03,37.3667,118.0167,28.56,87,0,3.44
370,Nagercoil,IN,2021-03-01 23:04:03,8.1667,77.4333,80.6,83,20,6.55
371,Harsin,IR,2021-03-01 23:04:03,34.2721,47.5861,44.6,61,75,9.22
372,Iquitos,PE,2021-03-01 22:59:37,-3.7481,-73.2472,84.2,70,40,9.22
373,La Ronge,CA,2021-03-01 23:04:03,55.1001,-105.2842,21.2,63,100,5.75
374,Severobaykalsk,RU,2021-03-01 23:04:04,55.65,109.3167,-6.05,89,100,4.52
375,Geraldton,AU,2021-03-01 23:04:04,-28.7667,114.6,66.2,88,75,1.14
376,Richards Bay,ZA,2021-03-01 23:04:05,-28.783,32.0377,67.62,86,1,3.71
377,Vila,PT,2021-03-01 23:04:05,42.0304,-8.1588,50.0,89,84,8.01
378,Shache,CN,2021-03-01 23:04:05,38.4167,77.2406,32.7,86,0,2.93
379,Parsons,US,2021-03-01 23:04:06,37.3403,-95.2611,57.2,26,1,4.03
380,Batagay,RU,2021-03-01 23:04:06,67.6333,134.6333,-35.72,80,82,0.45
381,Leshukonskoye,RU,2021-03-01 23:04:06,64.8989,45.7622,27.72,96,96,6.17
382,Pombia,IT,2021-03-01 23:04:07,45.653,8.6336,44.01,80,0,6.91
383,Parry Sound,CA,2021-03-01 23:00:03,45.3501,-80.033,14.0,79,96,13.65
384,Marienburg,PL,2021-03-01 23:04:07,54.0359,19.0266,36.0,100,0,8.21
385,Druzhba,UA,2021-03-01 23:04:07,52.0428,33.9453,31.53,97,95,13.62
386,Shizilu,CN,2021-03-01 23:04:08,35.1711,118.8289,28.74,88,0,2.73
387,Korsakovo,RU,2021-03-01 23:04:09,53.2677,37.3569,32.27,97,100,17.13
388,Akdepe,TM,2021-03-01 23:04:09,42.0551,59.3788,35.6,87,0,11.5
389,Nelson Bay,AU,2021-03-01 23:04:09,-32.7167,152.15,75.2,69,40,10.36
390,Kraksaan,ID,2021-03-01 23:04:10,-7.7585,113.3962,76.98,86,36,2.91
391,Carmen,MX,2021-03-01 23:04:06,18.6333,-91.8333,93.2,43,1,9.22
392,Pishva,IR,2021-03-01 23:04:10,35.308,51.7267,48.2,65,0,4.61
393,Ancud,CL,2021-03-01 23:04:10,-41.8697,-73.8203,62.01,94,90,4.61
394,Linguere,SN,2021-03-01 23:04:11,15.3953,-15.1193,80.6,24,0,4.61
395,Jiuquan,CN,2021-03-01 23:04:11,39.7432,98.5174,27.66,50,14,2.71
396,Jacareacanga,BR,2021-03-01 23:04:11,-6.2222,-57.7528,71.64,98,100,1.25
397,Senj,HR,2021-03-01 23:04:11,44.9894,14.9058,50.0,43,0,5.75
398,Halifax,CA,2021-03-01 23:01:00,44.6453,-63.5724,37.99,93,100,19.57
399,Serafimovich,RU,2021-03-01 23:04:12,49.5786,42.736,27.32,78,65,7.72
400,Kolosovka,RU,2021-03-01 23:04:12,56.4678,73.611,-1.75,93,86,2.08
401,Beira,MZ,2021-03-01 23:04:12,-19.8436,34.8389,74.21,87,49,13.29
402,Linhares,BR,2021-03-01 23:04:12,-19.3911,-40.0722,72.63,92,93,3.56
403,Mokolo,CM,2021-03-01 23:04:13,10.7398,13.8019,74.08,20,0,7.49
404,Erzin,TR,2021-03-01 23:04:13,36.9559,36.2,48.99,42,0,8.01
405,Darab,IR,2021-03-01 23:04:13,28.7519,54.5444,54.21,48,56,1.59
406,Teya,RU,2021-03-01 23:04:13,60.3778,92.6267,-26.14,98,2,2.21
407,Kawalu,ID,2021-03-01 23:04:13,-7.3817,108.2082,73.42,87,99,2.46
408,Rosarito,MX,2021-03-01 23:04:14,32.3333,-117.0333,73.4,30,1,13.8
409,Clyde River,CA,2021-03-01 23:04:14,70.4692,-68.5914,-13.0,64,75,13.8
410,Hearst,CA,2021-03-01 23:04:15,49.6835,-83.6665,1.4,60,100,9.22
411,Vila Velha,BR,2021-03-01 23:03:20,-20.3297,-40.2925,84.0,78,40,5.75
412,Nagato,JP,2021-03-01 23:01:53,34.3833,131.2,48.2,87,75,11.5
413,Brae,GB,2021-03-01 23:04:16,60.3964,-1.353,44.6,87,90,6.91
414,Ulaangom,MN,2021-03-01 23:04:16,49.9811,92.0667,-9.92,88,97,2.15
415,Emerald,AU,2021-03-01 23:04:16,-23.5333,148.1667,84.0,61,99,6.91
416,Newport,GB,2021-03-01 23:03:54,51.5877,-2.9984,41.0,89,3,9.66
417,Kharitonovo,RU,2021-03-01 23:04:17,61.4009,47.4978,33.15,95,100,9.42
418,Karpathos,GR,2021-03-01 23:04:17,35.507,27.2132,55.4,47,0,19.57
419,Bacolod,PH,2021-03-01 23:04:17,10.6667,122.95,78.67,79,97,8.52
420,La Palma,US,2021-03-01 23:04:18,33.8464,-118.0467,75.0,10,1,8.05
421,Hasaki,JP,2021-03-01 23:04:18,35.7333,140.8333,59.0,94,75,8.05
422,Payo,ID,2021-03-01 23:04:19,-3.7508,103.6372,72.91,96,99,2.33
423,Alice Springs,AU,2021-03-01 23:04:19,-23.7,133.8833,87.01,21,6,12.08
424,Hastings,GB,2021-03-01 23:01:34,50.8552,0.5729,39.99,86,0,3.0
425,Outjo,NA,2021-03-01 23:04:19,-20.1167,16.15,66.88,61,3,9.66
426,Petropavlovsk-Kamchatskiy,RU,2021-03-01 23:03:58,53.0452,158.6483,24.8,39,0,11.18
427,Road Town,VG,2021-03-01 23:04:20,18.4167,-64.6167,77.0,69,40,19.57
428,Burley,US,2021-03-01 23:04:17,42.5357,-113.7928,48.2,31,1,5.75
429,Pacific Grove,US,2021-03-01 23:04:20,36.6177,-121.9166,64.99,55,1,5.75
430,Kirakira,SB,2021-03-01 23:04:21,-10.4544,161.9205,84.38,72,83,7.92
431,Padang,ID,2021-03-01 23:04:21,-0.9492,100.3543,77.0,94,40,1.14
432,Okhotsk,RU,2021-03-01 23:04:22,59.3833,143.3,2.7,93,100,7.78
433,Port Hedland,AU,2021-03-01 23:04:22,-20.3167,118.5667,80.6,89,75,4.61
434,Kahului,US,2021-03-01 23:04:22,20.8947,-156.47,78.8,53,40,18.41
435,Anadyr,RU,2021-03-01 23:04:23,64.75,177.4833,-11.0,70,92,11.18
436,Grand Gaube,MU,2021-03-01 23:04:23,-20.0064,57.6608,75.99,78,5,5.99
437,Tiarei,PF,2021-03-01 23:04:24,-17.5333,-149.3333,86.0,74,20,5.75
438,Lovington,US,2021-03-01 23:04:24,32.944,-103.3485,48.99,49,1,11.5
439,Zaozerne,UA,2021-03-01 23:04:24,45.1582,33.2787,39.0,59,7,1.01
440,Cabo San Lucas,MX,2021-03-01 22:59:44,22.8909,-109.9124,81.0,56,40,10.36
441,Jimeta,NG,2021-03-01 23:04:25,9.2833,12.4667,82.4,42,0,3.27
442,Sinnamary,GF,2021-03-01 23:04:25,5.3833,-52.95,75.88,88,67,7.29
443,Verkhnyaya Inta,RU,2021-03-01 23:04:25,65.9811,60.3094,13.1,93,100,14.9
444,Port Augusta,AU,2021-03-01 23:04:26,-32.5,137.7667,69.8,60,75,10.36
445,Chimore,BO,2021-03-01 23:04:26,-16.9833,-65.1333,82.69,58,41,1.99
446,Whitehorse,CA,2021-03-01 23:00:44,60.7161,-135.0538,24.01,86,90,19.57
447,Marawi,PH,2021-03-01 23:04:26,7.9986,124.2928,75.99,86,17,5.99
448,Deputatskiy,RU,2021-03-01 23:04:27,69.3,139.9,-31.59,86,83,0.45
449,Maglavit,RO,2021-03-01 23:04:27,44.0333,23.1,39.0,85,32,6.31
450,Kutahya,TR,2021-03-01 23:00:54,39.4242,29.9833,35.6,69,75,9.22
451,Ulaanbaatar,MN,2021-03-01 23:04:28,47.9077,106.8832,-7.6,77,0,2.1
452,Kiboga,UG,2021-03-01 23:04:28,0.9161,31.7742,68.67,72,64,3.06
453,Valparaiso,CL,2021-03-01 23:00:04,-33.0393,-71.6273,61.0,100,90,3.44
454,Santiago Del Estero,AR,2021-03-01 23:04:29,-27.7951,-64.2615,86.83,36,100,3.31
455,Belaya Gora,RU,2021-03-01 23:04:29,68.5333,146.4167,-34.24,83,100,3.78
456,Shahrud,IR,2021-03-01 23:04:29,36.4182,54.9763,39.92,53,36,6.91
457,Tulun,RU,2021-03-01 23:04:29,54.5611,100.5792,-0.02,92,100,1.34
458,Taber,CA,2021-03-01 23:04:30,49.8167,-112.1518,51.8,43,100,21.85
459,Saint-Pierre,RE,2021-03-01 23:04:30,-21.3393,55.4781,75.0,64,0,2.3
460,Jedrzejow,PL,2021-03-01 23:04:30,50.6394,20.3045,37.0,79,0,4.0
461,Thinadhoo,MV,2021-03-01 23:04:31,0.5333,72.9333,81.61,72,83,7.72
462,Palana,RU,2021-03-01 23:04:31,59.1167,159.9667,-2.06,90,100,0.6
463,Plettenberg Bay,ZA,2021-03-01 23:04:31,-34.0527,23.3716,71.58,83,99,9.46
464,Ulladulla,AU,2021-03-01 23:04:32,-35.35,150.4667,66.2,77,75,12.66
465,Marsa Matruh,EG,2021-03-01 23:04:32,31.3525,27.2453,53.6,71,0,8.37
466,Nishihara,JP,2021-03-01 23:04:32,26.1842,127.7558,66.2,82,90,21.85
467,Forbes,AU,2021-03-01 23:04:33,-33.3833,148.0167,68.72,39,0,8.48
468,Isangel,VU,2021-03-01 23:04:33,-19.55,169.2667,82.4,78,40,13.4
469,Totoral,PE,2021-03-01 23:04:33,-17.4053,-70.365,63.39,69,88,5.95
470,Chingirlau,KZ,2021-03-01 23:04:33,51.095,54.0814,-7.65,98,75,6.38
471,Verkhneuralsk,RU,2021-03-01 23:04:34,53.8769,59.2106,5.0,85,75,2.15
472,Auki,SB,2021-03-01 23:04:34,-8.7676,160.7034,82.53,76,100,7.4
473,Georgiyevskoye,RU,2021-03-01 23:04:35,58.731,45.024,33.57,98,100,10.85
474,Tsumeb,NA,2021-03-01 23:04:35,-19.2333,17.7167,60.8,82,6,3.44
475,Gillette,US,2021-03-01 23:04:35,44.2911,-105.5022,44.6,53,1,18.41
476,Sheopur,IN,2021-03-01 23:04:36,25.6667,76.7,61.52,27,0,5.28
477,Ladwa,IN,2021-03-01 23:04:36,29.9944,77.0444,54.63,37,0,8.59
478,Caramay,PH,2021-03-01 23:04:37,10.1815,119.236,78.48,83,94,6.2
479,Lensk,RU,2021-03-01 23:01:24,60.7253,114.9278,-26.88,83,73,3.18
480,Wad Madani,SD,2021-03-01 23:04:37,14.4012,33.5199,71.82,19,0,17.09
481,Biak,ID,2021-03-01 23:04:37,-0.9131,122.8766,77.23,80,96,4.18
482,Bastia,FR,2021-03-01 23:04:38,42.6667,9.3333,48.0,87,0,4.61
483,Alexandria,EG,2021-03-01 23:04:04,31.2156,29.9553,57.2,62,40,14.97
484,Marsh Harbour,BS,2021-03-01 23:04:38,26.5412,-77.0636,76.19,75,39,7.09
485,Henties Bay,NA,2021-03-01 23:04:38,-22.116,14.2845,66.99,89,17,5.57
486,Sinaloa,MX,2021-03-01 23:00:12,25.0,-107.5,84.99,30,75,9.22
487,Baza,ES,2021-03-01 23:04:39,37.4907,-2.7726,46.0,87,95,6.35
488,Ondjiva,AO,2021-03-01 23:04:39,-17.0667,15.7333,68.58,67,41,8.99
489,Port Moresby,PG,2021-03-01 23:04:39,-9.4431,147.1797,75.2,88,90,13.8
490,Kushima,JP,2021-03-01 23:00:18,31.4583,131.2333,62.6,82,75,13.8
491,La Tuque,CA,2021-03-01 23:04:40,47.4334,-72.7824,12.2,67,100,16.11
492,Hamilton,US,2021-03-01 23:00:10,39.1834,-84.5333,44.01,42,75,11.5
493,Mandla,IN,2021-03-01 23:04:41,22.6,80.3833,63.63,29,0,3.31
494,Tshela,CD,2021-03-01 23:04:41,-4.9833,12.9333,74.79,96,100,0.76
495,Bandarbeyla,SO,2021-03-01 23:04:41,9.4942,50.8122,75.96,82,30,11.88
496,Yichang,CN,2021-03-01 23:04:41,30.7144,111.2847,44.01,84,53,1.01
497,Raudeberg,NO,2021-03-01 23:04:42,61.9875,5.1352,44.01,96,100,20.02
498,Arcachon,FR,2021-03-01 23:04:42,44.5875,-1.0519,53.6,81,0,3.44
499,Ilulissat,GL,2021-03-01 23:04:42,69.2167,-51.1,6.8,47,99,17.27
500,San Vicente,AR,2021-03-01 23:04:43,-26.6167,-54.1333,68.95,93,69,2.66
501,Ithaki,GR,2021-03-01 23:04:43,38.3642,20.7185,53.6,71,40,9.89
502,Burnie,AU,2021-03-01 23:01:25,-41.0667,145.9167,57.99,44,5,17.0
503,Tomatlan,MX,2021-03-01 23:04:43,19.9333,-105.25,94.05,19,60,10.98
504,Cedar City,US,2021-03-01 23:03:19,37.6775,-113.0619,51.8,13,1,5.75
505,Colborne,CA,2021-03-01 23:04:44,44.0001,-77.8828,24.8,46,88,16.11
506,Kindu,CD,2021-03-01 23:04:44,-2.95,25.95,74.59,83,98,2.98
507,Mamlyutka,KZ,2021-03-01 23:04:45,54.9375,68.5394,-4.31,92,87,5.53
508,Stolac,BA,2021-03-01 23:04:45,43.0844,17.9575,48.2,43,0,2.3
509,Nara,JP,2021-03-01 23:00:25,34.6851,135.8049,57.99,94,75,1.14
510,Baymak,RU,2021-03-01 23:04:45,52.5933,58.3225,0.01,92,82,7.7
511,Sumbe,AO,2021-03-01 23:04:46,-11.2061,13.8437,77.5,83,100,6.38
512,Great Yarmouth,GB,2021-03-01 23:04:46,52.6083,1.7305,41.0,93,90,10.36
513,Senador Guiomard,BR,2021-03-01 23:01:21,-10.1522,-67.7392,80.6,89,40,6.91
514,Chifeng,CN,2021-03-01 23:04:47,42.2683,118.9636,14.16,85,0,2.64
515,Iracoubo,GF,2021-03-01 23:04:47,5.4802,-53.2011,76.23,86,40,6.78
516,Crib Point,AU,2021-03-01 23:04:47,-38.35,145.2,59.0,60,92,16.24
517,Senanga,ZM,2021-03-01 23:04:48,-16.1167,23.2667,61.3,96,99,5.48
518,Nuuk,GL,2021-03-01 23:04:48,64.1835,-51.7216,12.2,67,20,19.57
519,Omboue,GA,2021-03-01 23:04:48,-1.5746,9.2618,78.8,89,100,5.84
520,Tucuman,AR,2021-03-01 23:00:16,-26.8241,-65.2226,73.4,83,90,8.05
521,Kaya,BF,2021-03-01 23:04:49,13.0917,-1.0844,81.82,14,32,11.27
522,Faya,SA,2021-03-01 23:04:49,18.3851,42.4509,59.0,71,0,5.75
523,El Dorado,US,2021-03-01 23:04:49,38.7666,-120.5177,57.99,25,0,9.4
524,Wattegama,LK,2021-03-01 23:04:49,6.7989,81.4808,67.6,84,0,4.05
525,San Marcos De Colon,HN,2021-03-01 23:04:49,13.4333,-86.8,98.6,39,75,20.71
526,Skibotn,NO,2021-03-01 23:04:50,69.3913,20.2679,30.2,93,90,2.3
527,Katerero,TZ,2021-03-01 23:04:50,-1.4,31.7333,71.6,78,20,5.14
528,Taltal,CL,2021-03-01 23:04:51,-25.4,-70.4833,68.11,82,29,3.83
529,Havre-Saint-Pierre,CA,2021-03-01 23:04:51,50.2334,-63.5986,28.4,93,90,17.27
530,Tilichiki,RU,2021-03-01 23:04:51,60.4667,166.1,-9.85,88,89,7.34
531,Havoysund,NO,2021-03-01 23:04:52,70.9963,24.6622,30.2,69,75,16.11
532,Likasi,CD,2021-03-01 23:04:53,-10.9814,26.7333,63.66,95,98,2.44
533,Smithers,CA,2021-03-01 23:02:40,54.7804,-127.1743,37.4,65,40,4.61
534,Yiyang,CN,2021-03-01 23:04:53,28.5892,112.3283,40.86,92,13,5.73
535,Saint-Raymond,CA,2021-03-01 23:04:53,45.467,-73.6095,26.6,50,94,10.36
536,Buala,SB,2021-03-01 23:04:54,-8.145,159.5921,83.44,74,94,6.89
537,Lac Du Bonnet,CA,2021-03-01 23:04:54,50.2536,-96.0612,10.0,100,97,8.01
538,Husavik,IS,2021-03-01 23:04:55,66.0449,-17.3389,39.2,56,75,5.75
539,Katherine,AU,2021-03-01 23:04:55,-14.4667,132.2667,77.0,83,98,4.61
540,Buenavista,PH,2021-03-01 23:04:55,8.9769,125.4089,75.31,85,83,4.21
541,Katobu,ID,2021-03-01 23:04:55,-4.9408,122.5276,76.91,84,98,0.94
542,Harper,LR,2021-03-01 23:04:56,4.375,-7.7169,79.05,85,95,4.76
543,Revelstoke,CA,2021-03-01 23:03:24,50.9832,-118.2023,39.2,70,75,3.44
544,Kungurtug,RU,2021-03-01 23:04:56,50.5994,97.5228,7.12,80,98,2.62
545,Umtata,ZA,2021-03-01 23:00:18,-31.5889,28.7844,62.6,88,4,1.14
546,Roma,US,2021-03-01 23:03:47,43.2128,-75.4557,28.0,80,90,13.8
547,Mangan,IN,2021-03-01 23:04:57,27.5167,88.5333,54.82,43,54,5.82
548,Mariental,NA,2021-03-01 23:04:57,-24.6333,17.9667,75.51,39,36,10.11
549,Qinhuangdao,CN,2021-03-01 23:04:57,39.9317,119.5883,25.09,78,7,5.1
550,Abu Kamal,SY,2021-03-01 23:04:57,34.4506,40.9171,57.76,43,46,5.32
551,Nantucket,US,2021-03-01 23:04:57,41.2835,-70.0995,41.0,100,90,13.8
552,Sibolga,ID,2021-03-01 23:04:58,1.7427,98.7792,75.96,81,13,4.27
553,Oytal,KZ,2021-03-01 23:04:58,42.9057,73.2697,39.49,62,0,7.16
554,Trairi,BR,2021-03-01 23:04:59,-3.2778,-39.2689,78.3,81,83,8.39
555,Zarechnyy,RU,2021-03-01 23:04:59,53.2036,45.1923,24.01,46,97,11.43
556,Coihaique,CL,2021-03-01 23:04:59,-45.5752,-72.0662,71.6,30,0,8.05
557,Dali,CN,2021-03-01 23:04:59,25.7,100.1833,43.92,83,0,4.09
558,Lethem,GY,2021-03-01 23:05:00,3.3803,-59.7968,86.2,43,59,11.7
559,Columbus,US,2021-03-01 23:04:12,39.9612,-82.9988,39.2,52,90,18.41
560,Loudi,CN,2021-03-01 23:05:00,27.7344,111.9944,42.21,86,10,3.42
561,Kalianget,ID,2021-03-01 23:05:01,-7.05,113.9333,79.02,84,19,5.1
562,South Lake Tahoe,US,2021-03-01 23:05:01,38.9332,-119.9844,60.8,27,1,11.5
563,Brownwood,US,2021-03-01 23:05:02,31.7093,-98.9912,55.4,41,75,11.5
